CountryName,RegionName,Date,PredictedDailyNewCases,PredictedDailyNewRatios
Albania,,2021-01-10,203,0.7797222137451172
Albania,,2021-01-11,0,0.7777718305587769
Andorra,,2020-12-28,0,0.8111063241958618
Andorra,,2020-12-29,0,0.8113235831260681
Andorra,,2020-12-30,1,0.8120467066764832
Andorra,,2020-12-31,1,0.8085867762565613
Andorra,,2021-01-01,33,0.8062685132026672
Andorra,,2021-01-02,30,0.8025972843170166
Andorra,,2021-01-03,0,0.8006546497344971
Andorra,,2021-01-04,0,0.7962201237678528
Andorra,,2021-01-05,0,0.7946218252182007
Andorra,,2021-01-06,0,0.7910593152046204
Andorra,,2021-01-07,0,0.7893528342247009
Andorra,,2021-01-08,19,0.78608238697052
Andorra,,2021-01-09,19,0.7842950820922852
Andorra,,2021-01-10,0,0.7809388637542725
Andorra,,2021-01-11,0,0.7789682149887085
United Arab Emirates,,2020-12-28,0,0.8138095736503601
United Arab Emirates,,2020-12-29,0,0.8138050436973572
United Arab Emirates,,2020-12-30,172,0.8143188953399658
United Arab Emirates,,2020-12-31,412,0.8106061816215515
United Arab Emirates,,2021-01-01,487,0.8081516623497009
United Arab Emirates,,2021-01-02,610,0.8043074607849121
United Arab Emirates,,2021-01-03,438,0.8021422028541565
United Arab Emirates,,2021-01-04,0,0.7976405620574951
United Arab Emirates,,2021-01-05,0,0.7958979606628418
United Arab Emirates,,2021-01-06,0,0.792287290096283
United Arab Emirates,,2021-01-07,14,0.7904690504074097
United Arab Emirates,,2021-01-08,165,0.7870449423789978
United Arab Emirates,,2021-01-09,352,0.7850967049598694
United Arab Emirates,,2021-01-10,231,0.7816115617752075
United Arab Emirates,,2021-01-11,0,0.7795162200927734
Argentina,,2020-12-28,0,0.8144055008888245
Argentina,,2020-12-29,1605,0.8147420287132263
Argentina,,2020-12-30,3255,0.8155370950698853
Argentina,,2020-12-31,0,0.8118678331375122
Argentina,,2021-01-01,6170,0.8094959855079651
Argentina,,2021-01-02,0,0.8056888580322266
Argentina,,2021-01-03,1948,0.803623616695404
Argentina,,2021-01-04,0,0.7990352511405945
Argentina,,2021-01-05,0,0.7973558902740479
Argentina,,2021-01-06,959,0.7937140464782715
Argentina,,2021-01-07,0,0.7919269800186157
Argentina,,2021-01-08,4290,0.7884584069252014
Argentina,,2021-01-09,0,0.7864013910293579
Argentina,,2021-01-10,416,0.7827427387237549
Argentina,,2021-01-11,0,0.7805179357528687
Australia,,2020-12-28,0,0.8242273330688477
Australia,,2020-12-29,0,0.8244310617446899
Australia,,2020-12-30,7,0.8246894478797913
Australia,,2020-12-31,0,0.8203335404396057
Australia,,2021-01-01,10,0.8176335096359253
Australia,,2021-01-02,0,0.8133298754692078
Australia,,2021-01-03,20,0.8111249208450317
Australia,,2021-01-04,0,0.8061633706092834
Australia,,2021-01-05,0,0.8043214678764343
Australia,,2021-01-06,0,0.8001530766487122
Australia,,2021-01-07,0,0.7978289723396301
Australia,,2021-01-08,3,0.7937031984329224
Australia,,2021-01-09,0,0.7910313606262207
Australia,,2021-01-10,15,0.7867722511291504
Australia,,2021-01-11,0,0.7839639186859131
Austria,,2020-12-28,0,0.8087100386619568
Austria,,2020-12-29,0,0.8089739680290222
Austria,,2020-12-30,128,0.8097104430198669
Austria,,2020-12-31,920,0.8064445853233337
Austria,,2021-01-01,1512,0.8042718768119812
Austria,,2021-01-02,701,0.8008151054382324
Austria,,2021-01-03,389,0.7988848686218262
Austria,,2021-01-04,0,0.7947179675102234
Austria,,2021-01-05,0,0.793131411075592
Austria,,2021-01-06,0,0.7897634506225586
Austria,,2021-01-07,187,0.7880807518959045
Austria,,2021-01-08,922,0.7848625183105469
Austria,,2021-01-09,232,0.7830843329429626
Austria,,2021-01-10,14,0.7798417210578918
Austria,,2021-01-11,0,0.7779785990715027
Azerbaijan,,2020-12-28,0,0.8139493465423584
Azerbaijan,,2020-12-29,233,0.8130323886871338
Azerbaijan,,2020-12-30,656,0.812454879283905
Azerbaijan,,2020-12-31,455,0.8086960315704346
Azerbaijan,,2021-01-01,555,0.8060187101364136
Azerbaijan,,2021-01-02,482,0.8022959232330322
Azerbaijan,,2021-01-03,748,0.7999024987220764
Azerbaijan,,2021-01-04,0,0.7957440614700317
Azerbaijan,,2021-01-05,0,0.7937752604484558
Azerbaijan,,2021-01-06,56,0.7903357148170471
Azerbaijan,,2021-01-07,0,0.7883367538452148
Azerbaijan,,2021-01-08,164,0.7850781679153442
Azerbaijan,,2021-01-09,171,0.7830117344856262
Azerbaijan,,2021-01-10,500,0.7797585129737854
Azerbaijan,,2021-01-11,0,0.7776261568069458
Burundi,,2020-12-28,0,0.8204736709594727
Burundi,,2020-12-29,0,0.8201333284378052
Burundi,,2020-12-30,3,0.820379376411438
Burundi,,2020-12-31,0,0.8161475658416748
Burundi,,2021-01-01,6,0.8135203123092651
Burundi,,2021-01-02,0,0.8089773058891296
Burundi,,2021-01-03,12,0.8068549036979675
Burundi,,2021-01-04,0,0.8017860054969788
Burundi,,2021-01-05,0,0.7998431921005249
Burundi,,2021-01-06,0,0.7955334186553955
Burundi,,2021-01-07,0,0.793366014957428
Burundi,,2021-01-08,2,0.7890980243682861
Burundi,,2021-01-09,0,0.7869428396224976
Burundi,,2021-01-10,8,0.7827561497688293
Burundi,,2021-01-11,0,0.780934751033783
Belgium,,2020-12-28,0,0.815982460975647
Belgium,,2020-12-29,44,0.8160303831100464
Belgium,,2020-12-30,1448,0.8161614537239075
Belgium,,2020-12-31,1106,0.8125044107437134
Belgium,,2021-01-01,1118,0.8098135590553284
Belgium,,2021-01-02,0,0.805974543094635
Belgium,,2021-01-03,0,0.8036404252052307
Belgium,,2021-01-04,0,0.7992300391197205
Belgium,,2021-01-05,0,0.7972288727760315
Belgium,,2021-01-06,704,0.7935879826545715
Belgium,,2021-01-07,507,0.7914904952049255
Belgium,,2021-01-08,633,0.787988543510437
Belgium,,2021-01-09,0,0.7858036160469055
Belgium,,2021-01-10,0,0.7823627591133118
Belgium,,2021-01-11,0,0.7799890041351318
Benin,,2020-12-28,0,0.8146231174468994
Benin,,2020-12-29,0,0.8152163624763489
Benin,,2020-12-30,31,0.8155507445335388
Benin,,2020-12-31,0,0.8116681575775146
Benin,,2021-01-01,0,0.8089327216148376
Benin,,2021-01-02,0,0.8056362867355347
Benin,,2021-01-03,0,0.8037473559379578
Benin,,2021-01-04,0,0.799690842628479
Benin,,2021-01-05,0,0.7980061769485474
Benin,,2021-01-06,24,0.7945840954780579
Benin,,2021-01-07,0,0.7927777767181396
Benin,,2021-01-08,0,0.789315402507782
Benin,,2021-01-09,0,0.7871385216712952
Benin,,2021-01-10,0,0.7834675312042236
Benin,,2021-01-11,0,0.7809106111526489
Burkina Faso,,2020-12-28,0,0.8302034139633179
Burkina Faso,,2020-12-29,0,0.829484760761261
Burkina Faso,,2020-12-30,37,0.8286018967628479
Burkina Faso,,2020-12-31,163,0.823763370513916
Burkina Faso,,2021-01-01,85,0.8199620842933655
Burkina Faso,,2021-01-02,29,0.8149831891059875
Burkina Faso,,2021-01-03,13,0.8117277026176453
Burkina Faso,,2021-01-04,0,0.8065470457077026
Burkina Faso,,2021-01-05,0,0.8038286566734314
Burkina Faso,,2021-01-06,0,0.7995812296867371
Burkina Faso,,2021-01-07,104,0.7968056797981262
Burkina Faso,,2021-01-08,37,0.79289710521698
Burkina Faso,,2021-01-09,0,0.7902461886405945
Burkina Faso,,2021-01-10,0,0.7863606810569763
Burkina Faso,,2021-01-11,0,0.7836189270019531
Bangladesh,,2020-12-28,0,0.8092454671859741
Bangladesh,,2020-12-29,17,0.8089415431022644
Bangladesh,,2020-12-30,310,0.8091816902160645
Bangladesh,,2020-12-31,358,0.8057040572166443
Bangladesh,,2021-01-01,445,0.8033798933029175
Bangladesh,,2021-01-02,243,0.7997995018959045
Bangladesh,,2021-01-03,569,0.7977092266082764
Bangladesh,,2021-01-04,0,0.7935661673545837
Bangladesh,,2021-01-05,0,0.7919155359268188
Bangladesh,,2021-01-06,0,0.7886073589324951
Bangladesh,,2021-01-07,20,0.7869589328765869
Bangladesh,,2021-01-08,174,0.7838301062583923
Bangladesh,,2021-01-09,28,0.7820895910263062
Bangladesh,,2021-01-10,397,0.7789251804351807
Bangladesh,,2021-01-11,0,0.7771073579788208
Bulgaria,,2020-12-28,0,0.8087867498397827
Bulgaria,,2020-12-29,799,0.8079292178153992
Bulgaria,,2020-12-30,804,0.8074142336845398
Bulgaria,,2020-12-31,104,0.8040215373039246
Bulgaria,,2021-01-01,0,0.8015932440757751
Bulgaria,,2021-01-02,0,0.7981628179550171
Bulgaria,,2021-01-03,0,0.7959208488464355
Bulgaria,,2021-01-04,0,0.792068362236023
Bulgaria,,2021-01-05,443,0.7902339696884155
Bulgaria,,2021-01-06,518,0.787059485912323
Bulgaria,,2021-01-07,0,0.7852533459663391
Bulgaria,,2021-01-08,0,0.7822597026824951
Bulgaria,,2021-01-09,0,0.7804029583930969
Bulgaria,,2021-01-10,0,0.7773936986923218
Bulgaria,,2021-01-11,0,0.7755141258239746
Bahrain,,2020-12-28,0,0.8155061602592468
Bahrain,,2020-12-29,0,0.8156372904777527
Bahrain,,2020-12-30,0,0.8162896633148193
Bahrain,,2020-12-31,85,0.8124268054962158
Bahrain,,2021-01-01,95,0.8098659515380859
Bahrain,,2021-01-02,98,0.805831789970398
Bahrain,,2021-01-03,120,0.8036305904388428
Bahrain,,2021-01-04,0,0.7989032864570618
Bahrain,,2021-01-05,0,0.797163724899292
Bahrain,,2021-01-06,0,0.7934247255325317
Bahrain,,2021-01-07,0,0.7916319370269775
Bahrain,,2021-01-08,23,0.7880920767784119
Bahrain,,2021-01-09,42,0.7861588597297668
Bahrain,,2021-01-10,76,0.782568633556366
Bahrain,,2021-01-11,0,0.7804678678512573
Bahamas,,2020-12-28,0,0.8186505436897278
Bahamas,,2020-12-29,0,0.8188995718955994
Bahamas,,2020-12-30,4,0.8187642097473145
Bahamas,,2020-12-31,0,0.8152506351470947
Bahamas,,2021-01-01,0,0.8126104474067688
Bahamas,,2021-01-02,0,0.8087257146835327
Bahamas,,2021-01-03,36,0.8061738610267639
Bahamas,,2021-01-04,0,0.8011814951896667
Bahamas,,2021-01-05,0,0.7989258170127869
Bahamas,,2021-01-06,0,0.7946452498435974
Bahamas,,2021-01-07,0,0.7927209734916687
Bahamas,,2021-01-08,0,0.7889583110809326
Bahamas,,2021-01-09,0,0.7868207097053528
Bahamas,,2021-01-10,28,0.7828929424285889
Bahamas,,2021-01-11,0,0.7805763483047485
Bosnia and Herzegovina,,2020-12-28,0,0.8108346462249756
Bosnia and Herzegovina,,2020-12-29,111,0.8104349374771118
Bosnia and Herzegovina,,2020-12-30,54,0.8105674386024475
Bosnia and Herzegovina,,2020-12-31,290,0.8070017099380493
Bosnia and Herzegovina,,2021-01-01,234,0.8046189546585083
Bosnia and Herzegovina,,2021-01-02,144,0.8009302616119385
Bosnia and Herzegovina,,2021-01-03,122,0.7987582087516785
Bosnia and Herzegovina,,2021-01-04,0,0.7944984436035156
Bosnia and Herzegovina,,2021-01-05,0,0.7927646636962891
Bosnia and Herzegovina,,2021-01-06,0,0.7893369197845459
Bosnia and Herzegovina,,2021-01-07,123,0.7876178622245789
Bosnia and Herzegovina,,2021-01-08,100,0.7844085097312927
Bosnia and Herzegovina,,2021-01-09,38,0.7826291918754578
Bosnia and Herzegovina,,2021-01-10,38,0.7793864011764526
Bosnia and Herzegovina,,2021-01-11,0,0.7774823307991028
Belarus,,2020-12-28,0,0.8162369132041931
Belarus,,2020-12-29,0,0.8160845637321472
Belarus,,2020-12-30,216,0.8164531588554382
Belarus,,2020-12-31,487,0.8125410079956055
Belarus,,2021-01-01,710,0.809947669506073
Belarus,,2021-01-02,933,0.8059244155883789
Belarus,,2021-01-03,1020,0.8036225438117981
Belarus,,2021-01-04,0,0.7989428043365479
Belarus,,2021-01-05,0,0.797071099281311
Belarus,,2021-01-06,0,0.7933245301246643
Belarus,,2021-01-07,0,0.7914090752601624
Belarus,,2021-01-08,154,0.787877082824707
Belarus,,2021-01-09,488,0.7858565449714661
Belarus,,2021-01-10,663,0.7822744846343994
Belarus,,2021-01-11,0,0.7801106572151184
Belize,,2020-12-28,0,0.8100481629371643
Belize,,2020-12-29,33,0.8090640306472778
Belize,,2020-12-30,49,0.8080291152000427
Belize,,2020-12-31,67,0.8046391010284424
Belize,,2021-01-01,0,0.8014242053031921
Belize,,2021-01-02,0,0.7978305816650391
Belize,,2021-01-03,26,0.7947588562965393
Belize,,2021-01-04,0,0.7906556129455566
Belize,,2021-01-05,0,0.7883976101875305
Belize,,2021-01-06,18,0.7854593396186829
Belize,,2021-01-07,43,0.7835903167724609
Belize,,2021-01-08,0,0.7809059023857117
Belize,,2021-01-09,0,0.7791655659675598
Belize,,2021-01-10,6,0.776605486869812
Belize,,2021-01-11,0,0.7749970555305481
Bermuda,,2020-12-28,0,0.8246082663536072
Bermuda,,2020-12-29,16,0.822655439376831
Bermuda,,2020-12-30,0,0.8208365440368652
Bermuda,,2020-12-31,0,0.8162773251533508
Bermuda,,2021-01-01,0,0.8128180503845215
Bermuda,,2021-01-02,13,0.8087229132652283
Bermuda,,2021-01-03,0,0.8054040670394897
Bermuda,,2021-01-04,0,0.8007959723472595
Bermuda,,2021-01-05,10,0.7979658246040344
Bermuda,,2021-01-06,0,0.7942250370979309
Bermuda,,2021-01-07,0,0.7915633320808411
Bermuda,,2021-01-08,0,0.7879575490951538
Bermuda,,2021-01-09,8,0.7852513194084167
Bermuda,,2021-01-10,0,0.7817584872245789
Bermuda,,2021-01-11,0,0.7793188095092773
Bolivia,,2020-12-28,0,0.8307039141654968
Bolivia,,2020-12-29,0,0.8307910561561584
Bolivia,,2020-12-30,377,0.831122100353241
Bolivia,,2020-12-31,517,0.8260992765426636
Bolivia,,2021-01-01,13,0.8228956460952759
Bolivia,,2021-01-02,372,0.8178902268409729
Bolivia,,2021-01-03,171,0.8151176571846008
Bolivia,,2021-01-04,0,0.8093615770339966
Bolivia,,2021-01-05,0,0.8070356249809265
Bolivia,,2021-01-06,94,0.8024131059646606
Bolivia,,2021-01-07,287,0.8000361919403076
Bolivia,,2021-01-08,0,0.795673668384552
Bolivia,,2021-01-09,183,0.7931169867515564
Bolivia,,2021-01-10,17,0.7886657118797302
Bolivia,,2021-01-11,0,0.7858157753944397
Brazil,,2020-12-28,0,0.8164829015731812
Brazil,,2020-12-29,17707,0.8159780502319336
Brazil,,2020-12-30,13704,0.8158743977546692
Brazil,,2020-12-31,31404,0.8119204640388489
Brazil,,2021-01-01,0,0.8092701435089111
Brazil,,2021-01-02,0,0.8053396344184875
Brazil,,2021-01-03,2123,0.8030027151107788
Brazil,,2021-01-04,0,0.7985126972198486
Brazil,,2021-01-05,4783,0.7966061234474182
Brazil,,2021-01-06,3161,0.7929455637931824
Brazil,,2021-01-07,22916,0.7909887433052063
Brazil,,2021-01-08,0,0.7875061631202698
Brazil,,2021-01-09,0,0.7854021787643433
Brazil,,2021-01-10,0,0.781870424747467
Brazil,,2021-01-11,0,0.7796196341514587
Barbados,,2020-12-28,0,0.8261524438858032
Barbados,,2020-12-29,0,0.8280446529388428
Barbados,,2020-12-30,0,0.8302758932113647
Barbados,,2020-12-31,11,0.8258072137832642
Barbados,,2021-01-01,0,0.8233404755592346
Barbados,,2021-01-02,1,0.8185963034629822
Barbados,,2021-01-03,1,0.8167151212692261
Barbados,,2021-01-04,0,0.810682475566864
Barbados,,2021-01-05,0,0.8092061877250671
Barbados,,2021-01-06,0,0.8045753836631775
Barbados,,2021-01-07,8,0.802817165851593
Barbados,,2021-01-08,0,0.7981411218643188
Barbados,,2021-01-09,0,0.7958269715309143
Barbados,,2021-01-10,0,0.7908786535263062
Barbados,,2021-01-11,0,0.7878429293632507
Brunei,,2020-12-28,0,0.7881025671958923
Brunei,,2020-12-29,0,0.7828100323677063
Brunei,,2020-12-30,0,0.7785442471504211
Brunei,,2020-12-31,0,0.7784653306007385
Brunei,,2021-01-01,0,0.776558518409729
Brunei,,2021-01-02,0,0.777070164680481
Brunei,,2021-01-03,0,0.7756832838058472
Brunei,,2021-01-04,0,0.772132933139801
Brunei,,2021-01-05,0,0.7699996829032898
Brunei,,2021-01-06,0,0.7675703167915344
Brunei,,2021-01-07,0,0.765400767326355
Brunei,,2021-01-08,0,0.7630242109298706
Brunei,,2021-01-09,0,0.7607763409614563
Brunei,,2021-01-10,0,0.7583677768707275
Brunei,,2021-01-11,0,0.7561864256858826
Bhutan,,2020-12-28,0,0.8369421362876892
Bhutan,,2020-12-29,0,0.8429957628250122
Bhutan,,2020-12-30,18,0.8446878790855408
Bhutan,,2020-12-31,0,0.8405930399894714
Bhutan,,2021-01-01,37,0.8349928855895996
Bhutan,,2021-01-02,4,0.8300068378448486
Bhutan,,2021-01-03,11,0.8266026377677917
Bhutan,,2021-01-04,0,0.820655345916748
Bhutan,,2021-01-05,0,0.8179002404212952
Bhutan,,2021-01-06,5,0.8139975666999817
Bhutan,,2021-01-07,0,0.8113980293273926
Bhutan,,2021-01-08,26,0.8078327775001526
Bhutan,,2021-01-09,0,0.804957389831543
Bhutan,,2021-01-10,2,0.799767792224884
Bhutan,,2021-01-11,0,0.7950330376625061
Botswana,,2020-12-28,0,0.8121446371078491
Botswana,,2020-12-29,0,0.8124615550041199
Botswana,,2020-12-30,0,0.8128085732460022
Botswana,,2020-12-31,327,0.8090134263038635
Botswana,,2021-01-01,0,0.8062533140182495
Botswana,,2021-01-02,0,0.80230313539505
Botswana,,2021-01-03,0,0.7998848557472229
Botswana,,2021-01-04,0,0.795275092124939
Botswana,,2021-01-05,0,0.7935335040092468
Botswana,,2021-01-06,0,0.7902843356132507
Botswana,,2021-01-07,258,0.7888983488082886
Botswana,,2021-01-08,0,0.7857166528701782
Botswana,,2021-01-09,0,0.7842934727668762
Botswana,,2021-01-10,0,0.7811076641082764
Botswana,,2021-01-11,0,0.7791933417320251
Central African Republic,,2020-12-28,0,0.8181799054145813
Central African Republic,,2020-12-29,0,0.8174830079078674
Central African Republic,,2020-12-30,9,0.815625786781311
Central African Republic,,2020-12-31,0,0.8110852837562561
Central African Republic,,2021-01-01,0,0.8072688579559326
Central African Republic,,2021-01-02,0,0.8030190467834473
Central African Republic,,2021-01-03,0,0.800342857837677
Central African Republic,,2021-01-04,0,0.795814573764801
Central African Republic,,2021-01-05,0,0.7937532067298889
Central African Republic,,2021-01-06,7,0.7901605367660522
Central African Republic,,2021-01-07,0,0.7884416580200195
Central African Republic,,2021-01-08,0,0.7856848835945129
Central African Republic,,2021-01-09,0,0.7841327786445618
Central African Republic,,2021-01-10,0,0.7807473540306091
Central African Republic,,2021-01-11,0,0.7788424491882324
Canada,,2020-12-28,0,0.8154724836349487
Canada,,2020-12-29,0,0.8152706027030945
Canada,,2020-12-30,1308,0.8155698776245117
Canada,,2020-12-31,1845,0.8117159008979797
Canada,,2021-01-01,2194,0.8091585040092468
Canada,,2021-01-02,2278,0.8052114844322205
Canada,,2021-01-03,3004,0.8029413819313049
Canada,,2021-01-04,0,0.7983535528182983
Canada,,2021-01-05,0,0.7965109944343567
Canada,,2021-01-06,0,0.7928195595741272
Canada,,2021-01-07,0,0.7909209132194519
Canada,,2021-01-08,632,0.7874355316162109
Canada,,2021-01-09,1030,0.7854332327842712
Canada,,2021-01-10,2003,0.781895637512207
Canada,,2021-01-11,0,0.7797585129737854
Switzerland,,2020-12-28,0,0.8164331316947937
Switzerland,,2020-12-29,1712,0.8161520957946777
Switzerland,,2020-12-30,2933,0.8161780834197998
Switzerland,,2020-12-31,3140,0.8123223185539246
Switzerland,,2021-01-01,0,0.8097226619720459
Switzerland,,2021-01-02,0,0.8058030009269714
Switzerland,,2021-01-03,0,0.8034152388572693
Switzerland,,2021-01-04,0,0.7988560795783997
Switzerland,,2021-01-05,157,0.7968756556510925
Switzerland,,2021-01-06,1665,0.7931816577911377
Switzerland,,2021-01-07,2120,0.791159451007843
Switzerland,,2021-01-08,0,0.7876520752906799
Switzerland,,2021-01-09,0,0.7855322957038879
Switzerland,,2021-01-10,0,0.7819802165031433
Switzerland,,2021-01-11,0,0.779747724533081
Chile,,2020-12-28,0,0.8180617094039917
Chile,,2020-12-29,0,0.8181703090667725
Chile,,2020-12-30,0,0.8186565041542053
Chile,,2020-12-31,1578,0.8146880269050598
Chile,,2021-01-01,299,0.8120353817939758
Chile,,2021-01-02,1410,0.8079429864883423
Chile,,2021-01-03,763,0.8056027889251709
Chile,,2021-01-04,0,0.800823450088501
Chile,,2021-01-05,0,0.7988994121551514
Chile,,2021-01-06,0,0.7950388789176941
Chile,,2021-01-07,757,0.7930158376693726
Chile,,2021-01-08,0,0.7893427610397339
Chile,,2021-01-09,799,0.7871840596199036
Chile,,2021-01-10,271,0.7834863066673279
Chile,,2021-01-11,0,0.7811611890792847
China,,2020-12-28,0,0.8183562755584717
China,,2020-12-29,0,0.81892329454422
China,,2020-12-30,0,0.8197432160377502
China,,2020-12-31,2,0.8157426118850708
China,,2021-01-01,15,0.8130211234092712
China,,2021-01-02,23,0.8088225722312927
China,,2021-01-03,20,0.8064269423484802
China,,2021-01-04,0,0.8015289306640625
China,,2021-01-05,0,0.7995807528495789
China,,2021-01-06,0,0.7957825064659119
China,,2021-01-07,0,0.7938604354858398
China,,2021-01-08,3,0.7902843356132507
China,,2021-01-09,13,0.7881587743759155
China,,2021-01-10,12,0.7844297885894775
China,,2021-01-11,0,0.7820220589637756
Cote d'Ivoire,,2020-12-28,0,0.8187695145606995
Cote d'Ivoire,,2020-12-29,0,0.8184457421302795
Cote d'Ivoire,,2020-12-30,4,0.8184003829956055
Cote d'Ivoire,,2020-12-31,55,0.8140077590942383
Cote d'Ivoire,,2021-01-01,0,0.8115354776382446
Cote d'Ivoire,,2021-01-02,0,0.8072232007980347
Cote d'Ivoire,,2021-01-03,45,0.8051261901855469
Cote d'Ivoire,,2021-01-04,0,0.8001702427864075
Cote d'Ivoire,,2021-01-05,0,0.7984799742698669
Cote d'Ivoire,,2021-01-06,0,0.794575035572052
Cote d'Ivoire,,2021-01-07,34,0.7926420569419861
Cote d'Ivoire,,2021-01-08,0,0.7888115644454956
Cote d'Ivoire,,2021-01-09,0,0.7867797613143921
Cote d'Ivoire,,2021-01-10,28,0.7830575108528137
Cote d'Ivoire,,2021-01-11,0,0.780852198600769
Cameroon,,2020-12-28,0,0.8184585571289062
Cameroon,,2020-12-29,0,0.81961590051651
Cameroon,,2020-12-30,0,0.8192716240882874
Cameroon,,2020-12-31,349,0.8157640099525452
Cameroon,,2021-01-01,0,0.8125240802764893
Cameroon,,2021-01-02,0,0.8088006973266602
Cameroon,,2021-01-03,0,0.8061841130256653
Cameroon,,2021-01-04,0,0.8016167283058167
Cameroon,,2021-01-05,0,0.7995375990867615
Cameroon,,2021-01-06,0,0.796107292175293
Cameroon,,2021-01-07,277,0.7940375208854675
Cameroon,,2021-01-08,0,0.7904470562934875
Cameroon,,2021-01-09,0,0.787952184677124
Cameroon,,2021-01-10,0,0.784277081489563
Cameroon,,2021-01-11,0,0.7816547751426697
Democratic Republic of Congo,,2020-12-28,0,0.8211432695388794
Democratic Republic of Congo,,2020-12-29,0,0.8210189938545227
Democratic Republic of Congo,,2020-12-30,45,0.821418046951294
Democratic Republic of Congo,,2020-12-31,88,0.81705641746521
Democratic Republic of Congo,,2021-01-01,62,0.8140450716018677
Democratic Republic of Congo,,2021-01-02,184,0.809686541557312
Democratic Republic of Congo,,2021-01-03,0,0.807152509689331
Democratic Republic of Congo,,2021-01-04,0,0.8020752668380737
Democratic Republic of Congo,,2021-01-05,0,0.7999910712242126
Democratic Republic of Congo,,2021-01-06,0,0.7960181832313538
Democratic Republic of Congo,,2021-01-07,19,0.7941040992736816
Democratic Republic of Congo,,2021-01-08,6,0.7903543710708618
Democratic Republic of Congo,,2021-01-09,139,0.7881784439086914
Democratic Republic of Congo,,2021-01-10,0,0.7843692302703857
Democratic Republic of Congo,,2021-01-11,0,0.7820516228675842
Congo,,2020-12-28,0,0.8303621411323547
Congo,,2020-12-29,251,0.8300636410713196
Congo,,2020-12-30,0,0.8294349312782288
Congo,,2020-12-31,0,0.8255185484886169
Congo,,2021-01-01,0,0.8220459222793579
Congo,,2021-01-02,229,0.8162151575088501
Congo,,2021-01-03,0,0.8126789331436157
Congo,,2021-01-04,0,0.8076502084732056
Congo,,2021-01-05,158,0.8057674765586853
Congo,,2021-01-06,0,0.8015000820159912
Congo,,2021-01-07,0,0.7989485263824463
Congo,,2021-01-08,0,0.794659435749054
Congo,,2021-01-09,148,0.7918702363967896
Congo,,2021-01-10,0,0.7881650328636169
Congo,,2021-01-11,0,0.7851935625076294
Colombia,,2020-12-28,0,0.818620502948761
Colombia,,2020-12-29,0,0.8189828991889954
Colombia,,2020-12-30,2977,0.8197924494743347
Colombia,,2020-12-31,5456,0.8157911896705627
Colombia,,2021-01-01,7056,0.813250720500946
